real_set,distribution,method,bank,final_width,mean_width,final_coverage,anytime_coverage,width_10,width_20,width_50,width_100,width_200,n_runs
Real_100,Beta_wide_0_655_3,vincent,gap_0.1,0.31626991321579856,0.4161963197794625,1.0,1.0,0.6929743690646955,0.5719336207841144,0.44313375237241376,0.3703598312935179,0.31626991321579856,100
Real_100,Beta_wide_0_655_3,vincent,gap_0.2,0.4503507001436595,0.5385930282183152,1.0,1.0,0.7839304689030709,0.677441069142411,0.563740033235482,0.49845708731908883,0.4503507001436595,100
Real_100,Beta_wide_0_655_3,vincent,gap_0.3,0.5702991515357725,0.647535161067431,1.0,1.0,0.8630230717711501,0.7710383695703028,0.6709853334811247,0.6131742312093454,0.5702991515357725,100
Real_100,Beta_wide_0_655_3,z_test,none,0.13859038243496768,0.25259118088916055,1.0,1.0,0.606434640181424,0.4382612702882909,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_699_4,e_value_constant_0.25,none,0.17500000000000007,0.44484999999999997,1.0,1.0,1.0,1.0,0.6199999999999999,0.32499999999999996,0.17500000000000007,100
Real_100,Beta_wide_0_699_4,e_value_constant_0.5,none,0.115,0.29725000000000007,1.0,1.0,1.0,0.725,0.3400000000000001,0.18500000000000008,0.115,100
Real_100,Beta_wide_0_699_4,e_value_wsr,none,0.08999999999999997,0.16847500000000004,1.0,1.0,0.39000000000000007,0.275,0.16000000000000006,0.12000000000000002,0.08999999999999997,100
Real_100,Beta_wide_0_699_4,empirical_bernstein,none,0.15721406319851775,0.3790024613769208,1.0,1.0,1.0,0.8247388041097335,0.48460992677319586,0.26943625223781076,0.15721406319851775,100
Real_100,Beta_wide_0_699_4,hoeffding,none,0.1920645582639841,0.33866706308483735,1.0,1.0,0.7414532910710802,0.5987905269650604,0.3841291165279681,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_wide_0_699_4,sequential_t_test,none,0.13524746154628692,0.23822215551272055,1.0,0.75,0.5587664498090371,0.38007267792178956,0.2566294249037215,0.18136255170647528,0.13524746154628692,100
Real_100,Beta_wide_0_699_4,sim2real,Ideal,0.11676874999999999,0.18585843749999997,0.99,0.99,0.4080749999999999,0.26771874999999995,0.17269374999999998,0.14082500000000003,0.11676874999999999,100
Real_100,Beta_wide_0_699_4,sim2real,Sim_10080,0.08562499999999998,0.16352343750000004,1.0,1.0,0.41515625,0.25718749999999996,0.16250000000000003,0.11609375,0.08562499999999998,100
Real_100,Beta_wide_0_699_4,sim2real,Sim_252,0.0790625,0.16457578124999997,0.75,0.75,0.45421874999999995,0.2853125,0.1609375,0.11374999999999998,0.0790625,100
Real_100,Beta_wide_0_699_4,sim2real,Sim_35,0.07390625,0.15447421875,1.0,1.0,0.4423437499999999,0.28453125,0.15281250000000005,0.09874999999999996,0.07390625,100
Real_100,Beta_wide_0_699_4,sim2real,Sim_756,0.06843749999999993,0.14610078124999998,1.0,1.0,0.4223437500000001,0.25187500000000007,0.13203125000000002,0.0921875,0.06843749999999993,100
Real_100,Beta_wide_0_699_4,sim2real,Sim_7_biased,0.42578125,0.473825,1.0,1.0,0.74671875,0.54890625,0.4560937499999999,0.43625000000000014,0.42578125,100
Real_100,Beta_wide_0_699_4,t_test,none,0.05220693272876458,0.10607923731217021,1.0,0.75,0.2722898875301905,0.17549924534392358,0.10870274387544189,0.07285994473373901,0.05220693272876458,100
Real_100,Beta_wide_0_699_4,vincent,Ideal,0.15832015444992265,0.2670944244337912,1.0,1.0,0.5730953123750336,0.4303603428537145,0.29398335265359093,0.21763924505276683,0.15832015444992265,100
Real_100,Beta_wide_0_699_4,vincent,gap_0.05,0.23748722607613737,0.3421256413180685,0.17,0.14,0.6311742325346433,0.5038038864052815,0.3691956326993126,0.29376362616822105,0.23748722607613737,100
Real_100,Beta_wide_0_699_4,vincent,gap_0.1,0.30861312769863436,0.40737903802334297,0.97,0.91,0.680730103983616,0.560516369253755,0.4333343086838389,0.3619433922047046,0.30861312769863436,100
Real_100,Beta_wide_0_699_4,vincent,gap_0.2,0.4401856240850538,0.5279888635210251,1.0,1.0,0.7726633147732451,0.6656593950170001,0.5522952507892714,0.487854365437455,0.4401856240850538,100
Real_100,Beta_wide_0_699_4,vincent,gap_0.3,0.5586385940128772,0.6361478947936703,1.0,1.0,0.8534294152223196,0.7597005829088259,0.6590793941542951,0.6014225967409214,0.5586385940128772,100
Real_100,Beta_wide_0_699_4,z_test,none,0.13859038243496768,0.24984688232058452,1.0,1.0,0.568899775955053,0.43826127028829104,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_743_0,e_value_constant_0.25,none,0.17999999999999997,0.4427999999999999,1.0,1.0,1.0,1.0,0.5850000000000002,0.34000000000000014,0.17999999999999997,100
Real_100,Beta_wide_0_743_0,e_value_constant_0.5,none,0.115,0.29865,1.0,1.0,1.0,0.69,0.355,0.18999999999999992,0.115,100
Real_100,Beta_wide_0_743_0,e_value_wsr,none,0.13500000000000006,0.22437500000000005,1.0,1.0,0.55,0.37,0.22999999999999995,0.16499999999999995,0.13500000000000006,100
Real_100,Beta_wide_0_743_0,empirical_bernstein,none,0.1764751778721082,0.40359222572716397,1.0,1.0,1.0,0.8831688781825144,0.52077408449013,0.2990229072745121,0.1764751778721082,100
Real_100,Beta_wide_0_743_0,hoeffding,none,0.1920645582639841,0.32652837269819507,1.0,1.0,0.6419818203519774,0.5373702897520883,0.3841291165279682,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_wide_0_743_0,sequential_t_test,none,0.17311165529058814,0.29390101716177763,1.0,1.0,0.6269550849828098,0.4794346145569298,0.32480429955610723,0.2352225434987131,0.17311165529058814,100
Real_100,Beta_wide_0_743_0,sim2real,Ideal,0.13362500000000002,0.2103425,0.96,0.96,0.44893125000000006,0.3093187499999999,0.20086874999999998,0.16908125000000004,0.13362500000000002,100
Real_100,Beta_wide_0_743_0,sim2real,Sim_10080,0.10578125000000002,0.18654218750000007,1.0,1.0,0.4532812499999999,0.28640625,0.18109374999999994,0.13937500000000005,0.10578125000000002,100
Real_100,Beta_wide_0_743_0,sim2real,Sim_252,0.095625,0.18411718750000003,0.75,0.75,0.46015624999999993,0.30515624999999996,0.18593750000000003,0.1371875,0.095625,100
Real_100,Beta_wide_0_743_0,sim2real,Sim_35,0.09515624999999998,0.17438906249999994,1.0,1.0,0.42609374999999994,0.27359374999999997,0.16812500000000002,0.13140625000000006,0.09515624999999998,100
Real_100,Beta_wide_0_743_0,sim2real,Sim_756,0.09156250000000002,0.1741734375,1.0,1.0,0.4771875000000001,0.2975,0.17812499999999998,0.1153125,0.09156250000000002,100
Real_100,Beta_wide_0_743_0,sim2real,Sim_7_biased,0.46484375,0.52135234375,0.75,0.75,0.770625,0.654375,0.516875,0.48171875000000014,0.46484375,100
Real_100,Beta_wide_0_743_0,t_test,none,0.06681473752466294,0.13361730907196362,1.0,0.5,0.364807867529136,0.2500478773210477,0.14042378508772796,0.09328202011318389,0.06681473752466294,100
Real_100,Beta_wide_0_743_0,vincent,Ideal,0.16979295033584374,0.27929288693362436,1.0,1.0,0.5787549359778293,0.44064995755243325,0.3082753342423399,0.2276632043987099,0.16979295033584374,100
Real_100,Beta_wide_0_743_0,vincent,gap_0.05,0.2599522557287131,0.37103580781287426,0.48,0.42,0.6749694436542916,0.5434345786521696,0.40352167415315354,0.3217448594599277,0.2599522557287131,100
Real_100,Beta_wide_0_743_0,vincent,gap_0.1,0.33864085194481386,0.44204726217431967,0.99,0.99,0.7243698868217554,0.6027387070721848,0.47301674786212095,0.39658843294246543,0.33864085194481386,100
Real_100,Beta_wide_0_743_0,vincent,gap_0.2,0.4821093872823745,0.5711916984239328,1.0,1.0,0.8128101615346103,0.7100360791966895,0.5996626719765377,0.5329305248707131,0.4821093872823745,100
Real_100,Beta_wide_0_743_0,vincent,gap_0.3,0.6080348626215527,0.6834677998682851,1.0,1.0,0.885058202953532,0.8016080363303508,0.7097121527488661,0.6522818946918072,0.6080348626215527,100
Real_100,Beta_wide_0_743_0,z_test,none,0.13859038243496768,0.25002352935345845,1.0,1.0,0.5593470579557724,0.4382612702882909,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_787_1,e_value_constant_0.25,none,0.18000000000000005,0.43047500000000005,1.0,1.0,1.0,0.99,0.5500000000000002,0.33,0.18000000000000005,100
Real_100,Beta_wide_0_787_1,e_value_constant_0.5,none,0.09999999999999996,0.291125,1.0,1.0,1.0,0.6749999999999998,0.34000000000000014,0.19,0.09999999999999996,100
Real_100,Beta_wide_0_787_1,e_value_wsr,none,0.09999999999999996,0.17602500000000001,1.0,1.0,0.435,0.30499999999999994,0.16499999999999992,0.12499999999999999,0.09999999999999996,100
Real_100,Beta_wide_0_787_1,empirical_bernstein,none,0.16453664894717512,0.38263184074821166,1.0,1.0,1.0,0.7987902306667816,0.48451326618479457,0.2881267627883642,0.16453664894717512,100
Real_100,Beta_wide_0_787_1,hoeffding,none,0.1920645582639841,0.3216026912901573,1.0,1.0,0.6169460278833919,0.503911122466083,0.3750393200211033,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_wide_0_787_1,sequential_t_test,none,0.14263729820078075,0.2299102569785859,1.0,0.75,0.49264507381521594,0.3348456242746529,0.23229600749643947,0.18989862989205142,0.14263729820078075,100
Real_100,Beta_wide_0_787_1,sim2real,Ideal,0.11427499999999999,0.18542678124999998,1.0,1.0,0.43713124999999997,0.27148750000000005,0.17961875000000002,0.13801874999999997,0.11427499999999999,100
Real_100,Beta_wide_0_787_1,sim2real,Sim_10080,0.07109374999999994,0.15939921874999996,1.0,1.0,0.43281249999999993,0.279375,0.16328125000000004,0.10890625,0.07109374999999994,100
Real_100,Beta_wide_0_787_1,sim2real,Sim_252,0.08203125,0.16276875000000002,1.0,1.0,0.4407812500000001,0.28234375000000006,0.14875000000000005,0.11171875,0.08203125,100
Real_100,Beta_wide_0_787_1,sim2real,Sim_35,0.0895312499999999,0.16174218749999997,1.0,1.0,0.4071875,0.25093749999999987,0.15953124999999993,0.11781250000000007,0.0895312499999999,100
Real_100,Beta_wide_0_787_1,sim2real,Sim_756,0.06999999999999998,0.15402890625,1.0,1.0,0.46109375,0.28578124999999993,0.15749999999999992,0.09453124999999991,0.06999999999999998,100
Real_100,Beta_wide_0_787_1,sim2real,Sim_7_biased,0.5099999999999999,0.5609960937499998,1.0,1.0,0.76578125,0.6871875,0.5578124999999998,0.521875,0.5099999999999999,100
Real_100,Beta_wide_0_787_1,t_test,none,0.056707659141634996,0.12042309142219489,1.0,0.75,0.3257314861071491,0.18988554561682924,0.11927707722661002,0.08109382329319681,0.056707659141634996,100
Real_100,Beta_wide_0_787_1,vincent,Ideal,0.16084894951214934,0.26743332184752305,1.0,1.0,0.555694216977663,0.4319523260220677,0.2927287527122566,0.21948704733759056,0.16084894951214934,100
Real_100,Beta_wide_0_787_1,vincent,gap_0.05,0.24818352511762917,0.3552567162196204,0.23,0.15,0.6497969912552538,0.5209562162341465,0.38456550794501143,0.30693995022058873,0.24818352511762917,100
Real_100,Beta_wide_0_787_1,vincent,gap_0.1,0.32292642783206477,0.4232912052471173,0.93,0.9,0.6992608529614942,0.5792501207032981,0.451385580743511,0.37828933869571785,0.32292642783206477,100
Real_100,Beta_wide_0_787_1,vincent,gap_0.2,0.46023853479255983,0.5481764928611684,1.0,1.0,0.7892204816070341,0.6859911278448387,0.5743618812890638,0.5094246393410473,0.46023853479255983,100
Real_100,Beta_wide_0_787_1,vincent,gap_0.3,0.5825004538442035,0.6584346243002517,1.0,1.0,0.865630885572147,0.7782256833492991,0.6829930946435289,0.6257990031727396,0.5825004538442035,100
Real_100,Beta_wide_0_787_1,z_test,none,0.13859038243496768,0.24278694935820538,1.0,1.0,0.5254518939768489,0.41692165507534074,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_832_2,e_value_constant_0.25,none,0.17500000000000007,0.41582500000000006,1.0,1.0,1.0,0.97,0.505,0.32499999999999984,0.17500000000000007,100
Real_100,Beta_wide_0_832_2,e_value_constant_0.5,none,0.09999999999999996,0.27315000000000006,1.0,1.0,0.9950000000000001,0.5750000000000001,0.31999999999999995,0.18000000000000005,0.09999999999999996,100
Real_100,Beta_wide_0_832_2,e_value_wsr,none,0.07999999999999996,0.15380000000000002,1.0,1.0,0.3999999999999999,0.25,0.14500000000000005,0.10499999999999997,0.07999999999999996,100
Real_100,Beta_wide_0_832_2,empirical_bernstein,none,0.15263289754985104,0.3550034054180585,1.0,1.0,1.0,0.7347261249844645,0.42696520469820093,0.26432744746816167,0.15263289754985104,100
Real_100,Beta_wide_0_832_2,hoeffding,none,0.1920645582639841,0.3103189019099341,1.0,1.0,0.6205114622824724,0.4663147892712012,0.341148453604482,0.26810354913474316,0.1920645582639841,100
Real_100,Beta_wide_0_832_2,sequential_t_test,none,0.1217457666779423,0.20457076869280616,1.0,0.75,0.43716932361126104,0.3309519021149016,0.20665132718836404,0.16517005103064514,0.1217457666779423,100
Real_100,Beta_wide_0_832_2,sim2real,Ideal,0.05963124999999996,0.13164725,1.0,1.0,0.3904937499999999,0.2247187500000001,0.11873749999999995,0.08145624999999997,0.05963124999999996,100
Real_100,Beta_wide_0_832_2,sim2real,Sim_10080,0.058437499999999955,0.1439640625,1.0,1.0,0.5121875,0.2753124999999999,0.13562499999999994,0.08937499999999993,0.058437499999999955,100
Real_100,Beta_wide_0_832_2,sim2real,Sim_252,0.06921874999999997,0.1410171875,1.0,1.0,0.4071874999999999,0.23234375,0.12843749999999998,0.09453125,0.06921874999999997,100
Real_100,Beta_wide_0_832_2,sim2real,Sim_35,0.06671874999999994,0.14542109374999998,1.0,1.0,0.4156250000000001,0.26421874999999995,0.14109375,0.09421874999999995,0.06671874999999994,100
Real_100,Beta_wide_0_832_2,sim2real,Sim_756,0.06874999999999992,0.14527265624999994,1.0,1.0,0.4412499999999999,0.2623437500000001,0.14406249999999998,0.08874999999999997,0.06874999999999992,100
Real_100,Beta_wide_0_832_2,sim2real,Sim_7_biased,0.540625,0.5895992187499998,0.75,0.75,0.7692187499999998,0.7115625,0.58765625,0.55484375,0.540625,100
Real_100,Beta_wide_0_832_2,t_test,none,0.048253509898659945,0.09410042641945271,1.0,0.5,0.21116264657238448,0.14410604284700546,0.10056656713314854,0.0687562992376327,0.048253509898659945,100
Real_100,Beta_wide_0_832_2,vincent,Ideal,0.1508023146239127,0.2543408217739323,1.0,1.0,0.5212836389585153,0.41608949426501113,0.27882793591375293,0.2052466534383926,0.1508023146239127,100
Real_100,Beta_wide_0_832_2,vincent,gap_0.05,0.2377092679611328,0.34259578988986333,0.04,0.04,0.63422222640678,0.5080752837000306,0.36909968430801354,0.294157155288085,0.2377092679611328,100
Real_100,Beta_wide_0_832_2,vincent,gap_0.1,0.3089414272273757,0.407870251446387,0.6,0.49,0.6836804815704991,0.5652279170785236,0.43321353647820154,0.3622456117520433,0.3089414272273757,100
Real_100,Beta_wide_0_832_2,vincent,gap_0.2,0.44037738799254006,0.5284281384351189,1.0,1.0,0.7744770559537392,0.6703452958705739,0.5522493876917003,0.48812730016973893,0.44037738799254006,100
Real_100,Beta_wide_0_832_2,vincent,gap_0.3,0.5589020512011049,0.6366107820199705,1.0,1.0,0.8542849711824558,0.7643705234865721,0.6593626558225614,0.6017516020069364,0.5589020512011049,100
Real_100,Beta_wide_0_832_2,z_test,none,0.13859038243496768,0.23919899830948727,1.0,1.0,0.4874499300836382,0.3781870520724243,0.27133700484468926,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_876_3,e_value_constant_0.25,none,0.17499999999999993,0.3917,1.0,1.0,1.0,0.9450000000000002,0.44499999999999995,0.29500000000000004,0.17499999999999993,100
Real_100,Beta_wide_0_876_3,e_value_constant_0.5,none,0.10000000000000007,0.26184999999999997,1.0,1.0,0.9950000000000001,0.53,0.2850000000000001,0.17499999999999993,0.10000000000000007,100
Real_100,Beta_wide_0_876_3,e_value_wsr,none,0.09000000000000002,0.15630000000000002,1.0,1.0,0.38,0.24,0.145,0.10999999999999999,0.09000000000000002,100
Real_100,Beta_wide_0_876_3,empirical_bernstein,none,0.13674277954588937,0.31832606838252997,1.0,1.0,1.0,0.6412255747559876,0.3537433003087161,0.23891601535296256,0.13674277954588937,100
Real_100,Beta_wide_0_876_3,hoeffding,none,0.1920645582639841,0.2881975870995581,1.0,1.0,0.5478581630118952,0.41740857112329244,0.2966103031949821,0.24782873788587087,0.1920645582639841,100
Real_100,Beta_wide_0_876_3,sequential_t_test,none,0.10285284905880976,0.16944971977103518,1.0,1.0,0.32231494807671923,0.2082862429278181,0.17766383307708103,0.13787677097453607,0.10285284905880976,100
Real_100,Beta_wide_0_876_3,sim2real,Ideal,0.11676250000000005,0.17946803125000002,1.0,1.0,0.39785625,0.26823125,0.17063124999999998,0.13435,0.11676250000000005,100
Real_100,Beta_wide_0_876_3,sim2real,Sim_10080,0.0521875,0.1268359375,0.75,0.75,0.40484375000000006,0.24734374999999992,0.11734375,0.07390625000000002,0.0521875,100
Real_100,Beta_wide_0_876_3,sim2real,Sim_252,0.05656250000000005,0.13042187500000005,1.0,1.0,0.40921875,0.23984375,0.12265624999999998,0.0828125,0.05656250000000005,100
Real_100,Beta_wide_0_876_3,sim2real,Sim_35,0.07359375000000004,0.13480078125000003,1.0,1.0,0.41734375,0.22874999999999995,0.11249999999999995,0.08656250000000004,0.07359375000000004,100
Real_100,Beta_wide_0_876_3,sim2real,Sim_756,0.06250000000000001,0.14278125,0.75,0.75,0.433125,0.2521875,0.13515625,0.09484375,0.06250000000000001,100
Real_100,Beta_wide_0_876_3,sim2real,Sim_7_biased,0.5815625,0.6268312500000001,1.0,1.0,0.76515625,0.7293749999999999,0.63125,0.5978125000000001,0.5815625,100
Real_100,Beta_wide_0_876_3,t_test,none,0.03841402902585916,0.07798681099976307,1.0,0.5,0.21917895684249747,0.13014539808547673,0.0756439049108465,0.052222255419704815,0.03841402902585916,100
Real_100,Beta_wide_0_876_3,vincent,Ideal,0.14178038653854944,0.2406865257391636,1.0,1.0,0.5350291817245434,0.3902748168966835,0.25880129838255006,0.19301984226013455,0.14178038653854944,100
Real_100,Beta_wide_0_876_3,vincent,gap_0.05,0.227891553627908,0.32972970023340764,0.0,0.0,0.6143429624943224,0.4890671456186858,0.3544068869720923,0.28194429539817056,0.227891553627908,100
Real_100,Beta_wide_0_876_3,vincent,gap_0.1,0.296373824539657,0.39289031612126807,0.13,0.1,0.6638617104950276,0.5452429330938348,0.4166402628097232,0.3475702463348981,0.296373824539657,100
Real_100,Beta_wide_0_876_3,vincent,gap_0.2,0.4235422839622098,0.5104441432389812,1.0,0.99,0.7558075675373896,0.6496928764460003,0.533049330439142,0.46981319531236715,0.4235422839622098,100
Real_100,Beta_wide_0_876_3,vincent,gap_0.3,0.5394592588739386,0.6171927502439716,1.0,1.0,0.8384289572185086,0.7445038302297111,0.6390256348971151,0.5814339725533866,0.5394592588739386,100
Real_100,Beta_wide_0_876_3,z_test,none,0.13859038243496768,0.22739116624107683,1.0,1.0,0.41869994763181034,0.32620159379557323,0.2559930874827716,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_wide_0_920_4,e_value_constant_0.25,none,0.17000000000000007,0.35737500000000005,1.0,1.0,1.0,0.9000000000000002,0.3999999999999999,0.24,0.17000000000000007,100
Real_100,Beta_wide_0_920_4,e_value_constant_0.5,none,0.09999999999999996,0.24515,1.0,1.0,0.9850000000000001,0.495,0.245,0.17000000000000007,0.09999999999999996,100
Real_100,Beta_wide_0_920_4,e_value_wsr,none,0.06499999999999993,0.140675,1.0,1.0,0.405,0.24499999999999997,0.135,0.09499999999999996,0.06499999999999993,100
Real_100,Beta_wide_0_920_4,empirical_bernstein,none,0.12701128629898706,0.2857788483821885,1.0,1.0,1.0,0.6152630338074807,0.2930702205355116,0.18920757074621058,0.12701128629898706,100
Real_100,Beta_wide_0_920_4,hoeffding,none,0.17724255687320276,0.2572026509315863,1.0,1.0,0.5192153771169382,0.3734358672145456,0.2636686647093496,0.2120234068319437,0.17724255687320276,100
Real_100,Beta_wide_0_920_4,sequential_t_test,none,0.07965072289418608,0.13570088372110112,1.0,1.0,0.21631925642593633,0.19667295474266688,0.14373862683116995,0.11048377407738984,0.07965072289418608,100
Real_100,Beta_wide_0_920_4,sim2real,Ideal,0.06839374999999992,0.13064356249999995,0.98,0.98,0.32933125,0.21522499999999997,0.11978125,0.08584374999999993,0.06839374999999992,100
Real_100,Beta_wide_0_920_4,sim2real,Sim_10080,0.04281249999999995,0.11017265624999993,1.0,1.0,0.3796875,0.21343749999999997,0.09140624999999997,0.05859374999999997,0.04281249999999995,100
Real_100,Beta_wide_0_920_4,sim2real,Sim_252,0.049531249999999936,0.12440078124999994,1.0,1.0,0.42234375,0.23796874999999992,0.11515624999999995,0.07093749999999999,0.049531249999999936,100
Real_100,Beta_wide_0_920_4,sim2real,Sim_35,0.10718750000000003,0.158846875,1.0,1.0,0.40812500000000007,0.23328124999999997,0.13124999999999992,0.11703125,0.10718750000000003,100
Real_100,Beta_wide_0_920_4,sim2real,Sim_756,0.04999999999999994,0.13310703124999995,1.0,1.0,0.41546874999999983,0.27343750000000006,0.13453125,0.07984375000000002,0.04999999999999994,100
Real_100,Beta_wide_0_920_4,sim2real,Sim_7_biased,0.61859375,0.6560695312499998,1.0,1.0,0.76109375,0.7253125,0.6814062500000001,0.6304687499999999,0.61859375,100
Real_100,Beta_wide_0_920_4,t_test,none,0.029712866905302063,0.05830358683041112,1.0,0.25,0.12361266909445173,0.08978903566604159,0.047906852072509276,0.04059295878608338,0.029712866905302063,100
Real_100,Beta_wide_0_920_4,vincent,Ideal,0.12987755970957446,0.22403468471184568,1.0,1.0,0.4989267874523249,0.35802404939911914,0.2393327358314656,0.1779252629757157,0.12987755970957446,100
Real_100,Beta_wide_0_920_4,vincent,gap_0.05,0.2169095906740327,0.315232705390445,0.0,0.0,0.5903899554698729,0.4644241323535735,0.3385867592915217,0.26875948821714907,0.2169095906740327,100
Real_100,Beta_wide_0_920_4,vincent,gap_0.1,0.2826663165139793,0.3764346252745362,0.0,0.0,0.6400718386292824,0.5195789918103325,0.39915793138026046,0.3323453097446836,0.2826663165139793,100
Real_100,Beta_wide_0_920_4,vincent,gap_0.2,0.40588087249136123,0.49149942752504827,0.7,0.59,0.7340424785266779,0.6236717116534332,0.5133928059399788,0.4518265137079436,0.40588087249136123,100
Real_100,Beta_wide_0_920_4,vincent,gap_0.3,0.5193527935564163,0.5971646119015949,1.0,1.0,0.8197047553061778,0.7189440652628629,0.618567332299753,0.5619841055153062,0.5193527935564163,100
Real_100,Beta_wide_0_920_4,z_test,none,0.13844754745911425,0.20624785046966423,1.0,1.0,0.37369186825116524,0.2915457110563569,0.21099000249103028,0.17527142921336722,0.13844754745911425,100
Real_100,GaussianMix_broad_00,e_value_constant_0.25,none,0.17239999999999994,0.4233010000000001,1.0,1.0,1.0,0.9974,0.5272000000000001,0.32539999999999997,0.17239999999999994,100
Real_100,GaussianMix_broad_00,e_value_constant_0.5,none,0.10300000000000001,0.282544,1.0,1.0,1.0,0.6384,0.3358000000000001,0.1772,0.10300000000000001,100
Real_100,GaussianMix_broad_00,e_value_wsr,none,0.07480000000000002,0.14804800000000007,0.99,0.99,0.3880000000000001,0.23699999999999996,0.14400000000000002,0.099,0.07480000000000002,100
Real_100,GaussianMix_broad_00,empirical_bernstein,none,0.14048994756368438,0.34753788481814335,1.0,1.0,1.0,0.7392978856424527,0.4331794219816979,0.2485693914495278,0.14048994756368438,100
Real_100,GaussianMix_broad_00,hoeffding,none,0.19206455826398408,0.32606365199139165,1.0,1.0,0.6388894877501069,0.5136573039274427,0.3824136507428517,0.27162030314812385,0.19206455826398408,100
Real_100,GaussianMix_broad_00,sequential_t_test,none,0.09879375844721304,0.18456337588265637,1.0,0.89,0.4547976612347926,0.3176470192571745,0.19176773176921622,0.13510151716463173,0.09879375844721304,100
Real_100,GaussianMix_broad_00,sim2real,Ideal,0.08485625,0.151187875,1.0,1.0,0.3767624999999999,0.23654374999999994,0.14173125,0.10539375000000001,0.08485625,100
Real_100,GaussianMix_broad_00,sim2real,Sim_10080,0.05875625,0.13272365625000002,0.99,0.99,0.37819374999999994,0.22521875000000002,0.12748125,0.08546250000000002,0.05875625,100
Real_100,GaussianMix_broad_00,sim2real,Sim_252,0.0722375,0.13848078125000002,0.96,0.94,0.3816375,0.23011875,0.12210000000000003,0.0967,0.0722375,100
Real_100,GaussianMix_broad_00,sim2real,Sim_35,0.0774875,0.14416459375000001,0.94,0.94,0.36685625,0.22445625,0.1326,0.10070624999999998,0.0774875,100
Real_100,GaussianMix_broad_00,sim2real,Sim_756,0.052049999999999985,0.12853784375,0.99,0.99,0.40720624999999994,0.23809375000000002,0.12248125000000004,0.0764625,0.052049999999999985,100
Real_100,GaussianMix_broad_00,sim2real,Sim_7_biased,0.07172499999999997,0.13301934375,0.99,0.99,0.349025,0.210475,0.11835624999999998,0.08731249999999997,0.07172499999999997,100
Real_100,GaussianMix_broad_00,t_test,none,0.03914491330805813,0.08339813243740628,0.94,0.5,0.2051790385946553,0.1332813458250227,0.07969333780453973,0.05591272750972091,0.03914491330805813,100
Real_100,GaussianMix_broad_00,vincent,Ideal,0.1347285890008039,0.23944159144692076,1.0,1.0,0.5426456761869465,0.40289871107121633,0.26228552811310574,0.18879082586852022,0.1347285890008039,100
Real_100,GaussianMix_broad_00,vincent,gap_0.05,0.2063633889401668,0.30792472138959914,0.0,0.0,0.5978437040287977,0.46680754694785315,0.33221837239345225,0.2593840671610038,0.2063633889401668,100
Real_100,GaussianMix_broad_00,vincent,gap_0.1,0.2729429476173616,0.37074237474061505,0.12,0.08,0.647384050753937,0.5235611099826143,0.39533597062062187,0.3247870776709012,0.2729429476173616,100
Real_100,GaussianMix_broad_00,vincent,gap_0.2,0.4016491765914703,0.49032345996573623,1.0,1.0,0.7391431834624663,0.628662185496943,0.5137832976087481,0.44983655486038626,0.4016491765914703,100
Real_100,GaussianMix_broad_00,vincent,gap_0.3,0.5199556739294671,0.5978159664241457,1.0,1.0,0.82064088223532,0.7227441435954378,0.6197765857996769,0.5618369648504722,0.5199556739294671,100
Real_100,GaussianMix_broad_00,z_test,none,0.13859038243496777,0.24579609750231815,1.0,1.0,0.5209638144492034,0.42179480803728225,0.27718076486993554,0.19599639845400546,0.13859038243496777,100
Real_100,GaussianMix_broad_01,e_value_constant_0.25,none,0.17439999999999997,0.43086700000000006,1.0,1.0,1.0,0.9982000000000001,0.5518000000000001,0.3277999999999999,0.17439999999999997,100
Real_100,GaussianMix_broad_01,e_value_constant_0.5,none,0.107,0.28862400000000005,1.0,1.0,1.0,0.6592,0.3398000000000001,0.18239999999999998,0.107,100
Real_100,GaussianMix_broad_01,e_value_wsr,none,0.0898,0.16678600000000002,0.98,0.98,0.42640000000000006,0.275,0.16299999999999998,0.11539999999999999,0.0898,100
Real_100,GaussianMix_broad_01,empirical_bernstein,none,0.15562209270640964,0.3698403344386014,1.0,1.0,1.0,0.7821958527855765,0.4667083480820357,0.2703017515815428,0.15562209270640964,100
Real_100,GaussianMix_broad_01,hoeffding,none,0.19206455826398408,0.32901402031045135,1.0,1.0,0.6594201350746283,0.5296828631277757,0.3835158959180932,0.2716203031481239,0.19206455826398408,100
Real_100,GaussianMix_broad_01,sequential_t_test,none,0.12481749022444594,0.22420783934598906,1.0,0.81,0.5298074980238718,0.39320737660558924,0.23752354927331207,0.1692382909089224,0.12481749022444594,100
Real_100,GaussianMix_broad_01,sim2real,Ideal,0.13244374999999997,0.19851265625,0.98,0.98,0.4344375000000001,0.28240000000000004,0.18905625,0.15386875000000003,0.13244374999999997,100
